ID,timeStamp,x,y,pressure,areaCover,pointerCount,actionCode,screenOrientationStr,azimuth,pitch,poll,gx,gy,gz,sx,sy,sz,label
4216,36783968,1001.073059,1601.12854,0.494117677,4.645161152,1,2,portrait,193.409317,-23.92556,-0.556122303,-0.469268799,3.962402344,9.069244385,-0.12260437,-0.316268921,0.016540527,0
4217,36783976,1001.073059,1601.12854,0.494117677,4.645161152,1,1,portrait,193.409317,-23.92556,-0.556122303,-0.469268799,3.962402344,9.069244385,-0.12260437,-0.316268921,0.016540527,0
4218,36785727,578.4644165,395.7563782,0.215686291,1.032258034,1,0,portrait,193.7721252,-25.57463646,-0.893081129,-0.237030029,4.627990723,7.285568237,0.016952515,0.168426514,-0.027130127,0
4219,36785804,567.7930908,395.7563782,0.254901975,5.677419186,1,2,portrait,193.7356567,-24.77657318,-0.572777867,-0.17956543,4.074935913,8.192962646,-0.209945679,-0.077651978,0.035720825,0
4220,36785851,565.4764404,395.7563782,0.282352954,5.677419186,1,2,portrait,193.7252045,-24.36698151,-0.37601018,0.10055542,3.758895874,8.777160645,-0.107681274,-0.073379517,0.032531738,0
4221,36785891,565.4764404,395.7563782,0.301960796,5.677419186,1,2,portrait,193.7735138,-24.29985237,-0.243928134,0.09815979,3.682281494,9.617523193,0.104309082,-0.021179199,-0.01008606,0
4222,36785931,565.4764404,395.7563782,0.325490206,5.677419186,1,2,portrait,193.8295898,-25.06583214,-0.378049642,0.01914978,4.125213623,8.267196655,0.450515747,0.094924927,-0.072937012,0
4223,36785956,577.465332,396.7558594,0.337254912,5.161290169,1,2,portrait,193.7724304,-25.50848579,-0.614496946,-0.806854248,4.498703003,6.933624268,-0.00328064,0.105575562,-0.007949829,0
4224,36785963,577.465332,396.7558594,0.337254912,5.161290169,1,1,portrait,193.7724304,-25.50848579,-0.614496946,-0.806854248,4.498703003,6.933624268,-0.00328064,0.105575562,-0.007949829,0
4225,36790085,563.4782715,614.642334,0.301960796,2.064516068,1,0,portrait,195.0095978,-24.62086105,-0.771728158,-0.1484375,4.000717163,8.757995605,-0.12046814,0.067230225,0.024002075,0
4226,36790222,556.4847412,635.8805542,0.376470625,5.161290169,1,2,portrait,194.9379425,-24.30323029,-0.87119627,-0.22744751,3.936065674,8.695755005,-0.088500977,0.040603638,0.021881104,0
4227,36790302,556.4847412,682.2618408,0.419607878,5.677419186,1,2,portrait,194.8603973,-24.23703003,-1.028007865,-0.217880249,3.888183594,8.643081665,0.02973938,0.026748657,-0.001556396,0
4228,36790602,574.6989746,964.078125,0.43921572,6.193548203,1,2,portrait,194.4635773,-24.43848991,-1.238113403,-0.1771698,3.890579224,8.693359375,0.011627197,0.020355225,0.006958008,0
4229,36790805,572.9694824,1144.866211,0.43921572,6.193548203,1,2,portrait,194.7915344,-25.45606613,-1.319093823,-0.23223877,4.086898804,8.626327515,0.032928467,0.005447388,-0.001556396,0
4230,36790939,548.9916992,1273.799072,0.43921572,6.709677219,1,2,portrait,194.7783661,-25.50973511,-1.329098225,-0.234634399,4.108444214,8.590408325,0.012695313,-0.006271362,0.012283325,0
4231,36791326,519.5189819,1567.645996,0.43921572,6.709677219,1,2,portrait,194.7783661,-25.50973511,-1.329098225,-0.234634399,4.108444214,8.590408325,0.012695313,-0.006271362,0.012283325,0
4232,36791429,517.520813,1609.294434,0.43921572,6.709677219,1,2,portrait,194.7783661,-25.50973511,-1.329098225,-0.234634399,4.108444214,8.590408325,0.012695313,-0.006271362,0.012283325,0
4233,36791562,517.520813,1632.824463,0.43921572,6.709677219,1,2,portrait,194.7416382,-25.34867287,-1.06581831,-0.143661499,4.110839844,8.590408325,-0.00328064,-0.015853882,0.010162354,0
4234,36791642,517.520813,1634.111328,0.43921572,6.709677219,1,2,portrait,194.7064056,-25.30564308,-0.968985975,-0.15802002,4.062957764,8.604766846,-0.01499939,-0.02545166,0.004821777,0
4235,36791718,517.520813,1637.204956,0.43921572,6.709677219,1,2,portrait,194.619812,-25.28244972,-0.951120257,-0.19631958,4.034225464,8.549713135,0.027603149,0.008636475,-0.007949829,0
4236,36791782,517.520813,1641.107666,0.43921572,6.709677219,1,2,portrait,194.4970093,-25.30194283,-0.985001266,-0.189147949,4.053390503,8.509002686,0.022277832,-0.005203247,-0.002624512,0
4237,36791862,515.522644,1647.775757,0.43921572,6.709677219,1,2,portrait,194.4665985,-25.33846474,-0.982144833,-0.20111084,4.065353394,8.576034546,0.005233765,0.00012207,-0.002624512,0
4238,36791942,515.522644,1660.958862,0.43921572,6.709677219,1,2,portrait,194.4743347,-25.35388756,-0.998915374,-0.186752319,4.115631104,8.640686035,0.012695313,0.036331177,-0.005828857,0
4239,36792022,515.522644,1669.116943,0.43921572,6.709677219,1,2,portrait,194.4587402,-25.40192223,-1.042475581,-0.162811279,4.027053833,8.621536255,0.005233765,-0.007339478,0.000564575,0
4240,36792099,517.520813,1673.829102,0.43921572,6.709677219,1,2,portrait,194.4827881,-25.42180252,-1.045401931,-0.20111084,4.084503174,8.729278564,0.010559082,0.015029907,-0.00050354,0
4241,36792162,517.520813,1675.089966,0.43921572,6.709677219,1,2,portrait,194.5228424,-25.44408417,-1.028057933,-0.193939209,4.137176514,8.573654175,-0.009674072,-0.01159668,0.00163269,0
4242,36792242,515.522644,1677.088989,0.43921572,6.709677219,1,2,portrait,194.5219116,-25.43392754,-1.025399208,-0.2059021,4.039016724,8.506607056,0.009490967,-0.019058228,0.014419556,0
4243,36792322,512.6887207,1680.087402,0.43921572,6.709677219,1,2,portrait,194.5989838,-25.44781113,-0.958981752,-0.27772522,4.113235474,8.511398315,-0.030990601,-0.00201416,0.003768921,0
4244,36792402,509.5282288,1681.086914,0.43921572,6.193548203,1,2,portrait,194.6877441,-25.05397797,-0.521149933,0.05267334,3.960006714,8.224090576,-0.071456909,-0.169250488,0.051696777,0
4245,36792415,509.5282288,1681.086914,0.435294151,5.677419186,1,2,portrait,194.6877441,-25.05397797,-0.521149933,0.05267334,3.960006714,8.224090576,-0.071456909,-0.169250488,0.051696777,0
4246,36792422,509.5282288,1681.086914,0.435294151,5.677419186,1,1,portrait,194.6877441,-25.05397797,-0.521149933,0.05267334,3.960006714,8.224090576,-0.071456909,-0.169250488,0.051696777,0
4247,36793239,20.98057365,1189.343018,0.407843173,2.064516068,1,0,portrait,192.4525299,-25.45649719,-0.885124505,-0.260971069,4.158721924,8.568862915,-0.055480957,-0.033966064,0.005889893,0
4248,36793381,50.96310043,1182.34668,0.43921572,4.129032135,1,2,portrait,192.3320313,-25.35276794,-0.848431766,-0.040710449,4.084503174,8.628707886,-0.037368774,0.027816772,0.000564575,0
4249,36793441,67.036026,1180.347656,0.43921572,4.129032135,1,2,portrait,192.2648773,-25.35272026,-0.959379375,-0.25138855,4.062957764,8.674209595,-0.008605957,0.027816772,-0.002624512,0
4250,36793538,163.0982513,1173.545776,0.43921572,5.677419186,1,2,portrait,192.207489,-25.30276108,-1.014041543,-0.184356689,4.082107544,8.599990845,0.007369995,0.020355225,0.00163269,0
4251,36793621,269.8887024,1163.356567,0.43921572,5.677419186,1,2,portrait,192.1170807,-25.23127174,-1.135986328,-0.17477417,3.955215454,8.748428345,-0.006484985,0.041671753,-0.01222229,0
4252,36793648,304.8051758,1160.126343,0.43921572,5.677419186,1,2,portrait,192.0119324,-25.26536369,-1.233347535,-0.308853149,4.108444214,8.590408325,0.020141602,0.034210205,-0.004760742,0
4253,36793721,416.7757263,1151.438965,0.43921572,5.677419186,1,2,portrait,191.7348175,-25.34124184,-1.390757561,-0.258575439,4.084503174,8.506607056,0.01802063,0.041671753,-0.007949829,0
4254,36793801,576.8099365,1140.772339,0.43921572,5.677419186,1,2,portrait,191.3466797,-25.3449707,-1.625394225,-0.29927063,4.110839844,8.746032715,0.019088745,0.051254272,-0.014343262,0
4255,36793881,712.4091797,1134.371704,0.43921572,5.677419186,1,2,portrait,191.2393951,-25.43685532,-1.819064498,-0.337585449,4.115631104,8.410842896,-0.004348755,0.040603638,-0.001556396,0
4256,36793941,804.5549927,1131.373169,0.43921572,5.677419186,1,2,portrait,191.0384979,-25.39301872,-2.054758072,-0.359130859,4.050994873,8.729278564,0.013763428,0.039535522,-0.005828857,0
4257,36794021,896.4204102,1125.376343,0.43921572,5.677419186,1,2,portrait,190.9058533,-25.4484272,-2.193692446,-0.387863159,4.074935913,8.590408325,-0.024597168,0.04486084,-0.004760742,0
4258,36794101,961.1954956,1116.352539,0.43921572,6.193548203,1,2,portrait,190.8473816,-25.38696289,-2.304272652,-0.3543396,4.070144653,8.523376465,0.003097534,0.007583618,-0.002624512,0
4259,36794181,995.3661499,1103.743774,0.43921572,6.193548203,1,2,portrait,190.7141266,-25.33965302,-2.462317467,-0.37828064,4.010284424,8.738845825,0.004165649,0.03527832,-0.014343262,0
4260,36794261,1012.892517,1094.392456,0.43921572,5.161290169,1,2,portrait,190.6353912,-25.3974514,-2.526613474,-0.447723389,4.084503174,8.437179565,-9.16E-05,0.018234253,-0.014343262,0
4261,36794341,1020.055481,1091.394043,0.43921572,4.645161152,1,2,portrait,190.5760803,-25.37440109,-2.55464077,-0.476455688,4.070144653,8.611953735,-0.00328064,-0.005203247,-0.019668579,0
4262,36794421,1024.421631,1091.394043,0.43921572,4.129032135,1,2,portrait,190.5100708,-25.38812256,-2.609486341,-0.581787109,4.079727173,8.683776855,-0.008605957,0.007583618,-0.007949829,0
4263,36794501,1030.046265,1090.394531,0.43921572,4.129032135,1,2,portrait,190.5130615,-25.37626839,-2.607945442,-0.418991089,4.079727173,8.501815796,-0.00541687,-0.005203247,-0.009017944,0
4264,36794581,1030.046265,1090.394531,0.43921572,4.129032135,1,2,portrait,190.5480042,-25.35670471,-2.56250906,-0.3543396,4.091690063,8.554489136,0.000976563,-0.016921997,-0.014343262,0
4265,36794641,1030.046265,1090.394531,0.43921572,4.129032135,1,2,portrait,190.5550537,-25.3539772,-2.554260254,-0.488418579,4.120422363,8.583221436,-0.02885437,-0.004135132,-0.00050354,0
4266,36794721,1030.046265,1090.446167,0.43921572,4.129032135,1,2,portrait,190.7936707,-25.17117882,-2.046151638,-0.521942139,4.074935913,8.757995605,-0.034179688,-0.304550171,0.018676758,0
4267,36794763,1039.037964,1097.390869,0.435294151,3.096774101,1,2,portrait,190.9459686,-25.11084747,-1.59342289,0.05267334,3.995925903,7.618362427,-0.013946533,0.040603638,0.021881104,0
4268,36794770,1039.037964,1097.390869,0.435294151,3.096774101,1,1,portrait,190.9459686,-25.11084747,-1.59342289,0.05267334,3.995925903,7.618362427,-0.013946533,0.040603638,0.021881104,0
4269,36795969,552.4884644,325.7928162,0.490196109,3.096774101,1,0,portrait,191.6222534,-26.40847397,-0.484989762,-0.512359619,4.364624023,5.68145752,0.094711304,0.077880859,0.003768921,0
4270,36796168,552.4884644,325.7928162,0.490196109,3.096774101,1,1,portrait,191.5588684,-26.37355042,-0.333978474,-0.512359619,4.436462402,6.366195679,0.128799438,0.136474609,-0.01008606,0
4271,36799511,557.4838257,681.6074829,0.313725501,2.580645084,1,0,portrait,195.9431305,-24.9919281,-0.085626468,0.06942749,3.864242554,8.267196655,-0.004348755,-0.000946045,0.017608643,0
4272,36799636,561.8076172,694.2648315,0.380392194,5.161290169,1,2,portrait,195.8636627,-24.66085434,-0.039094087,-0.014373779,3.967193604,8.729278564,-0.045898438,0.001190186,0.02507019,0
4273,36799699,565.4764404,723.9290771,0.415686309,5.161290169,1,2,portrait,195.8857269,-24.67668343,-0.018510239,-0.04309082,3.988739014,8.700546265,0.026535034,-0.005203247,-0.002624512,0
4274,36799746,564.477356,762.7559814,0.43921572,5.161290169,1,2,portrait,195.890213,-24.75709724,0.04425643,0.0574646,3.950439453,8.535339355,0.054229736,-0.036102295,0.003768921,0
4275,36799819,549.2422485,849.2647095,0.43921572,5.677419186,1,2,portrait,196.0246429,-24.97549248,0.239627615,0.03112793,4.019866943,8.547317505,0.031860352,-0.042495728,-0.009017944,0
4276,36799899,537.0665894,927.0961914,0.43921572,6.193548203,1,2,portrait,196.1470947,-25.00301361,0.356770396,-0.02394104,4.118026733,8.595199585,0.00843811,-0.02545166,0.009094238,0
4277,36799959,527.651123,974.8959961,0.43921572,6.709677219,1,2,portrait,196.2224731,-24.96614456,0.507441521,0.136474609,3.983947754,8.568862915,0.007369995,-0.031845093,0.01121521,0
4278,36800039,512.5254517,1028.307739,0.43921572,6.709677219,1,2,portrait,196.3995361,-24.99830818,0.658786058,0.237030029,3.849884033,8.664627075,0.037185669,-0.038223267,-0.022872925,0
4279,36800119,512.6640015,1086.367432,0.43921572,6.709677219,1,2,portrait,196.7480316,-25.24897003,0.762008309,0.10534668,4.005493164,8.805892944,0.038253784,-0.051010132,-0.037780762,0
4280,36800199,519.8546753,1157.375488,0.43921572,6.709677219,1,2,portrait,197.0177612,-25.34037781,0.840585947,0.086196899,4.194641113,8.415634155,-0.001159668,-0.012664795,-0.009017944,0
4281,36800279,525.5134277,1225.724854,0.43921572,6.709677219,1,2,portrait,197.1878357,-25.41643333,0.912695348,-0.143661499,4.168304443,8.305496216,0.019088745,-0.014801025,-0.009017944,0
4282,36800359,523.0731201,1277.182251,0.43921572,6.709677219,1,2,portrait,197.2949371,-25.4151535,0.991191864,-0.20350647,4.180282593,8.310287476,0.031860352,-0.009475708,0.004821777,0
4283,36800439,514.6790161,1322.807007,0.43921572,6.709677219,1,2,portrait,197.5971527,-25.65225029,1.036430597,0.00239563,4.438858032,8.516189575,0.05317688,-0.004135132,-0.036712646,0
4284,36800499,514.5236206,1356.953979,0.43921572,6.709677219,1,2,portrait,197.7837372,-25.7089901,1.165189743,0.32800293,3.806777954,8.791519165,0.027603149,-0.061660767,-0.028198242,0
4285,36800579,515.522644,1407.233398,0.43921572,6.709677219,1,2,portrait,198.0866547,-25.95228386,1.197209716,0.035903931,4.194641113,8.398864746,0.01802063,-0.000946045,0.010162354,0
4286,36800659,521.2337036,1441.644287,0.43921572,6.709677219,1,2,portrait,198.1237335,-25.98832321,1.290324688,0.20111084,4.197036743,8.494644165,0.013763428,-0.026519775,0.000564575,0
4287,36800739,525.3754883,1464.785278,0.43921572,6.709677219,1,2,portrait,198.1735992,-26.03053474,1.344473839,0.1771698,4.192245483,8.559280396,0.00630188,-0.015853882,0.000564575,0
4288,36800819,529.5097046,1485.330933,0.43921572,6.709677219,1,2,portrait,198.3647919,-26.09815598,1.424174666,0.237030029,4.209014893,8.528152466,0.021209717,-0.009475708,-0.00050354,0
4289,36800846,530.5087891,1493.643921,0.43921572,6.709677219,1,2,portrait,198.394104,-26.10434723,1.437586188,0.22744751,4.168304443,8.513793945,0.000976563,-0.016921997,0.004821777,0
4290,36800919,534.5050659,1513.238403,0.43921572,6.709677219,1,2,portrait,198.5780945,-26.10622787,1.521549344,0.19152832,4.218582153,8.719696045,0.011627197,-0.04675293,0.005889893,0
4291,36800999,536.5032349,1534.581055,0.43921572,6.709677219,1,2,portrait,198.7987518,-26.17242241,1.665933132,0.30645752,4.180282593,8.659835815,0.011627197,-0.021179199,0.002700806,0
4292,36801059,539.5004883,1554.786865,0.43921572,6.709677219,1,2,portrait,199.1003265,-26.23805046,1.811812997,0.339981079,4.199432373,8.499420166,0.028671265,-0.020126343,-0.003692627,0
4293,36801139,543.2179565,1583.300537,0.43921572,6.709677219,1,2,portrait,199.2638702,-26.25091743,1.901421428,0.335189819,4.189849854,8.659835815,-0.004348755,-0.01373291,-0.015411377,0
4294,36801219,545.4949341,1603.970093,0.43921572,6.709677219,1,2,portrait,199.2540741,-26.27683449,1.916712165,0.40461731,4.177886963,8.477874756,0.004165649,-0.028640747,0.00163269,0
4295,36801299,547.493042,1615.140869,0.43921572,6.709677219,1,2,portrait,199.3667908,-26.31787109,1.940095544,0.32081604,4.240127563,8.671813965,0.022277832,-0.008407593,-0.004760742,0
4296,36801375,547.493042,1622.862793,0.43921572,6.709677219,1,2,portrait,199.5204163,-26.40287209,2.000619888,0.31842041,4.276046753,8.671813965,0.00843811,-0.010528564,-0.002624512,0
4297,36801439,547.493042,1629.750977,0.43921572,6.709677219,1,2,portrait,199.5433044,-26.50908089,1.987497091,0.22026062,4.364624023,8.513793945,0.011627197,0.00012207,0.005889893,0
4298,36801512,550.4902954,1645.105591,0.43921572,6.709677219,1,2,portrait,199.621933,-26.48634338,2.17979455,0.19152832,4.424484253,7.649490356,0.031860352,-0.015853882,0.029327393,0
4299,36801519,550.4902954,1645.105591,0.43921572,6.709677219,1,1,portrait,199.621933,-26.48634338,2.17979455,0.19152832,4.424484253,7.649490356,0.031860352,-0.015853882,0.029327393,0
4300,36802364,66.9380188,1181.347168,0.498039246,2.580645084,1,0,portrait,196.8083954,-29.727005,1.857444286,0.03352356,4.857833862,7.606384277,0.104309082,0.136474609,-0.052688599,0
4301,36802538,96.84432983,1176.349731,0.498039246,6.709677219,1,2,portrait,196.8699951,-29.27271652,2.22995019,0.38067627,4.738128662,8.336624146,-0.081054688,-0.003082275,0.021881104,0
4302,36802615,194.2291412,1167.22644,0.498039246,6.709677219,1,2,portrait,196.755188,-29.07892418,2.175054789,0.490814209,4.532226563,8.260009766,0.002044678,0.052322388,-0.006881714,0
4303,36802678,278.4968262,1164.410522,0.498039246,6.709677219,1,2,portrait,196.5117798,-29.08791161,1.905632973,0.014358521,4.807556152,8.140304565,0.004165649,0.052322388,0.00163269,0
4304,36802838,471.8210144,1146.365356,0.498039246,6.709677219,1,2,portrait,196.1874542,-28.65992737,1.934658289,0.287307739,4.632781982,8.408447266,-0.008605957,0.006515503,-0.002624512,0
4305,36802918,574.1044312,1133.91748,0.498039246,6.709677219,1,2,portrait,196.0819397,-28.53805542,1.959017754,-0.01914978,4.932052612,7.946365356,-0.018203735,0.006515503,0.015487671,0
4306,36802978,635.5895996,1129.374268,0.498039246,6.709677219,1,2,portrait,195.8622742,-28.28528023,2.089097023,0.32800293,4.742919922,8.372528076,-0.054412842,0.039535522,0.039978027,0
4307,36803025,683.1934814,1125.023315,0.498039246,6.709677219,1,2,portrait,195.7381744,-28.18326569,2.087478876,0.366317749,4.434066772,8.501815796,-0.057617188,0.007583618,0.050628662,0
4308,36803098,743.4053955,1115.381592,0.498039246,6.709677219,1,2,portrait,195.7389374,-28.01366615,2.221444368,0.37828064,4.529830933,8.453933716,-0.006484985,0.005447388,0.000564575,0
4309,36803162,781.3597412,1109.503662,0.498039246,6.709677219,1,2,portrait,195.5808105,-27.91360283,2.301641703,0.32321167,4.486740112,8.473098755,-0.05229187,-0.031845093,0.05809021,0
4310,36803238,835.6072388,1091.013306,0.498039246,6.709677219,1,2,portrait,195.5652771,-27.80352783,2.398478031,0.361526489,4.414901733,8.420425415,-0.004348755,-0.006271362,0.005889893,0
4311,36803318,884.161438,1062.748901,0.498039246,6.709677219,1,2,portrait,195.5593414,-27.80984497,2.33327198,0.32800293,4.443634033,8.561676025,-0.02671814,0.027816772,0.008026123,0
4312,36803398,930.0700684,1042.953613,0.498039246,6.193548203,1,2,portrait,195.5517273,-27.8363266,2.251877069,0.260971069,4.515472412,8.190582275,-0.024597168,-0.01159668,0.002700806,0
4313,36803478,973.8212891,1028.703735,0.498039246,6.193548203,1,2,portrait,195.5312195,-27.74492836,2.235532522,0.361526489,4.467575073,8.415634155,0.00843811,0.004379272,-0.00050354,0
4314,36803558,995.7718506,1020.583984,0.498039246,5.161290169,1,2,portrait,195.5066376,-27.78780365,2.192541361,0.258575439,4.443634033,8.453933716,-0.006484985,0.010772705,0.002700806,0
4315,36803638,1011.071167,1013.427368,0.498039246,4.645161152,1,2,portrait,195.5421295,-27.73910713,2.206091642,0.313644409,4.493911743,8.389297485,-0.044830322,-0.040359497,0.029327393,0
4316,36803698,1017.902466,1008.437256,0.498039246,4.645161152,1,2,portrait,195.6736755,-27.58095741,2.412776947,0.39743042,4.438858032,8.501815796,-0.010742188,-0.036102295,-0.002624512,0
4317,36803778,1030.387329,1007.852173,0.498039246,3.612903118,1,2,portrait,195.6707306,-27.43414116,2.811856747,0.390258789,4.386184692,8.564071655,-0.08744812,-0.256607056,0.050628662,0
4318,36803810,1041.036133,1003.439819,0.490196109,3.096774101,1,2,portrait,195.6707306,-27.43414116,2.811856747,0.390258789,4.386184692,8.564071655,-0.08744812,-0.256607056,0.050628662,0
4319,36803816,1041.036133,1003.439819,0.490196109,3.096774101,1,1,portrait,195.6707306,-27.43414116,2.811856747,0.390258789,4.386184692,8.564071655,-0.08744812,-0.256607056,0.050628662,0
4320,36804938,564.477356,356.7766724,0.305882365,2.580645084,1,0,portrait,192.1423187,-30.31890106,-2.505720377,-0.517150879,4.745315552,8.228881836,0.146911621,0.153518677,-0.049499512,0
4321,36805041,550.4902954,345.7824097,0.360784322,5.677419186,1,2,portrait,191.8939667,-29.26809311,-2.446568012,-0.284912109,4.508285522,8.583221436,0.007369995,-0.053146362,-0.019668579,0
4322,36805084,550.4902954,345.7824097,0.384313762,6.193548203,1,2,portrait,191.9492035,-29.40003967,-2.451711416,-0.3543396,4.687850952,9.191345215,0.143722534,0.002243042,-0.055892944,0
4323,36805124,553.722229,343.6268921,0.407843173,6.193548203,1,2,portrait,191.9020081,-30.27627945,-2.740540981,-0.919372559,5.085281372,6.296768188,0.475021362,0.133270264,-0.046310425,0
4324,36805138,578.4644165,341.7844849,0.411764741,5.677419186,1,2,portrait,191.9020081,-30.27627945,-2.740540981,-0.919372559,5.085281372,6.296768188,0.475021362,0.133270264,-0.046310425,0
4325,36805145,578.4644165,341.7844849,0.411764741,5.677419186,1,1,portrait,191.9020081,-30.27627945,-2.740540981,-0.919372559,5.085281372,6.296768188,0.475021362,0.133270264,-0.046310425,0
4326,36808410,556.4847412,660.6184082,0.254901975,2.064516068,1,0,portrait,200.5254669,-31.38666153,-1.924827218,-0.318435669,4.874588013,7.989456177,-0.029922485,0.059768677,0.015487671,0
4327,36808577,548.4921265,669.8962402,0.34117648,6.193548203,1,2,portrait,200.1254272,-30.77412415,-2.071238518,-0.512359619,5.032608032,8.063690186,-0.076797485,-0.07019043,0.029327393,0
4328,36808640,549.4912109,703.5287476,0.376470625,6.709677219,1,2,portrait,200.0552521,-30.45409775,-1.665423393,-0.42855835,4.766860962,8.190582275,-0.071456909,-0.100021362,0.080459595,0
4329,36808733,556.4847412,789.8858643,0.427451015,6.709677219,1,2,portrait,199.9224243,-30.27764702,-1.354083538,-0.1484375,4.572921753,8.305496216,-0.022460938,-0.063796997,0.033584595,0
4330,36808796,548.9465942,857.696228,0.43921572,6.709677219,1,2,portrait,200.006134,-30.22574997,-0.915876389,-0.239425659,4.752487183,8.252822876,-0.00328064,-0.041427612,0.01335144,0
4331,36808843,536.9038086,908.8853149,0.43921572,6.709677219,1,2,portrait,200.0308838,-30.20521545,-0.822680116,-0.086196899,4.762069702,8.384506226,-0.01713562,-0.064865112,0.008026123,0
4332,36808916,518.3104858,995.0032959,0.43921572,6.709677219,1,2,portrait,200.335144,-30.40232658,-0.482446343,-0.02154541,4.726150513,8.298309326,0.074478149,-0.122390747,-0.04524231,0
4333,36808996,505.2341614,1089.481201,0.43921572,6.709677219,1,2,portrait,200.7993469,-30.73681831,-0.14267084,-0.062255859,4.807556152,8.070861816,0.067016602,-0.079772949,-0.066543579,0
4334,36809076,500.5365295,1173.984619,0.43921572,6.709677219,1,2,portrait,201.1730194,-30.90628242,-0.027278071,-0.114929199,4.965576172,8.410842896,0.014816284,-0.056335449,-0.099563599,0
4335,36809139,499.5374756,1240.903809,0.43921572,6.709677219,1,2,portrait,201.6589203,-31.07678795,0.047358826,-0.208297729,4.800369263,8.286346436,0.057434082,-0.104278564,-0.095306396,0
4336,36809216,509.5558777,1333.434082,0.43921572,6.193548203,1,2,portrait,202.1400299,-31.4393177,0.504460812,0.02394104,4.920089722,8.216918945,0.067016602,-0.147949219,-0.014343262,0
4337,36809296,517.7817383,1403.537354,0.43921572,6.193548203,1,2,portrait,202.4973907,-31.84992027,0.729816914,-0.110137939,4.979934692,8.214523315,0.119216919,-0.090423584,-0.051635742,0
4338,36809376,527.9366455,1467.89978,0.43921572,6.193548203,1,2,portrait,202.8693542,-32.35029984,1.035745263,0.17477417,5.087677002,8.214523315,0.061691284,-0.056335449,-0.019668579,0
4339,36809436,535.5041504,1506.960571,0.43921572,6.193548203,1,2,portrait,203.1314697,-32.74570847,1.243359447,0.42616272,5.116409302,7.972702026,0.085128784,-0.030776978,-0.005828857,0
4340,36809516,542.4976807,1551.935913,0.43921572,6.193548203,1,2,portrait,203.348999,-33.07949829,1.164755583,0.07901001,5.183441162,7.989456177,0.078735352,-0.003082275,-0.031387329,0
4341,36809596,547.493042,1576.276733,0.43921572,6.193548203,1,2,portrait,203.6221924,-33.30052948,1.419296384,0.42855835,5.166687012,8.034957886,0.010559082,-0.088302612,-0.005828857,0
4342,36809676,552.4884644,1610.015381,0.43921572,6.193548203,1,2,portrait,203.7720184,-33.32410049,1.557160378,0.160415649,5.130767822,7.740463257,0.007369995,-0.045684814,-0.003692627,0
4343,36809736,555.4856567,1631.405518,0.43921572,6.193548203,1,2,portrait,203.8087463,-33.26512146,1.636486292,0.407012939,5.224151611,8.116348267,0.00630188,-0.041427612,0.008026123,0
4344,36809816,552.6661377,1649.925293,0.43921572,6.193548203,1,2,portrait,203.8593292,-33.44439316,1.47888267,0.25138855,5.133163452,7.647094727,-0.009674072,0.029953003,0.014419556,0
4345,36809896,549.4912109,1660.097778,0.43921572,6.193548203,1,2,portrait,203.7120056,-33.32322311,1.362636447,0.234634399,5.329498291,8.006225586,0.003097534,0.004379272,0.017608643,0
4346,36809943,548.4921265,1661.09729,0.43921572,6.193548203,1,2,portrait,203.6783447,-33.2836647,1.361218572,0.22505188,5.137954712,7.817077637,-0.034179688,0.012908936,0.017608643,0
4347,36810016,545.4949341,1663.096313,0.43921572,6.193548203,1,2,portrait,203.6976318,-33.10189438,1.333638906,0.287307739,5.231338501,8.068466187,0.000976563,0.002243042,0.006958008,0
4348,36810089,543.4967651,1666.094727,0.435294151,5.677419186,1,2,portrait,203.6976318,-33.10189438,1.333638906,0.287307739,5.231338501,8.068466187,0.000976563,0.002243042,0.006958008,0
4349,36810096,543.4967651,1666.094727,0.435294151,5.677419186,1,1,portrait,203.6976318,-33.10189438,1.333638906,0.287307739,5.231338501,8.068466187,0.000976563,0.002243042,0.006958008,0
4350,36811011,26.97502327,1180.347656,0.254901975,1.548387051,1,0,portrait,201.5934906,-33.65053177,-0.81351012,-0.347167969,5.346252441,7.979888916,-0.04057312,-0.047821045,0.012283325,0
4351,36811156,55.33388138,1176.349731,0.333333343,4.129032135,1,2,portrait,201.7835236,-33.56406021,-0.320905358,0.12210083,5.238510132,7.843414307,-0.027786255,-0.114929199,0.03465271,0
4352,36811232,82.41858673,1180.095215,0.372549027,6.193548203,1,2,portrait,201.8809509,-33.25483322,-0.284093052,-0.04309082,5.104446411,8.595199585,-0.023529053,0.074691772,-0.067611694,0
4353,36811296,164.5790863,1170.649902,0.407843173,6.193548203,1,2,portrait,201.9507904,-33.38838196,-0.465898365,-0.210693359,5.214569092,8.200149536,-0.016067505,-0.053146362,-0.017547607,0
4354,36811376,260.5167236,1162.512207,0.43921572,6.193548203,1,2,portrait,202.1542358,-33.4349823,-0.319718122,0.08140564,5.200210571,8.113967896,0.013763428,-0.029708862,-0.048431396,0
4355,36811456,352.1139221,1164.356079,0.43921572,6.193548203,1,2,portrait,202.3699341,-33.53237915,-0.289488137,-0.09336853,5.331893921,7.946365356,0.005233765,-0.033966064,-0.018600464,0
4356,36811519,419.2194519,1168.354004,0.43921572,6.193548203,1,2,portrait,202.5368347,-33.73464966,-0.166299567,-0.08140564,5.379776001,7.881729126,0.074478149,-0.107467651,0.028259277,0
